Lead I,Lead II,Lead III,aVR,aVL,aVF,V1',V2',V3',V4',V5',V6'
0.2557638605466495,-3.252803279,-3.508634831,1.498519709,1.882199346,-3.380719055,0,0,0,0,0,0
0.2581601074516702,-3.276591903,-3.534841528,1.509215898,1.896500818,-3.405716716,0,0,0,0,0,0
0.2646116446167893,-3.311763871,-3.576454662,1.523576113,1.920533153,-3.444109266,0,0,0,0,0,0
0.25796876319136813,-3.367551828,-3.625564595,1.554791533,1.941766679,-3.496558212,0,0,0,0,0,0
0.2537582120617626,-3.401159862,-3.654969918,1.573700825,1.954364065,-3.52806489,0,0,0,0,0,0
0.2641278604434613,-3.405590602,-3.669756786,1.570731371,1.966942323,-3.537673694,0,0,0,0,0,0
0.2822492563750914,-3.395628644,-3.677922489,1.556689694,1.980085873,-3.536775567,0,0,0,0,0,0
0.2994820650445926,-3.388765505,-3.688318214,1.54464172,1.99390014,-3.53854186,0,0,0,0,0,0
0.31370927676886307,-3.400475758,-3.714229962,1.543383241,2.01396962,-3.55735286,0,0,0,0,0,0
0.3292050385210992,-3.409572268,-3.738830975,1.540183615,2.034018007,-3.574201621,0,0,0,0,0,0
0.3524746824203924,-3.432970135,-3.785524175,1.540247726,2.068999429,-3.609247155,0,0,0,0,0,0
0.3677645672640025,-3.473989151,-3.841827334,1.553112292,2.104795951,-3.657908242,0,0,0,0,0,0
0.3783908449281695,-3.537676401,-3.916135194,1.579642778,2.147263019,-3.726905797,0,0,0,0,0,0
0.3820975946793294,-3.55022092,-3.932388248,1.584061663,2.157242922,-3.741304584,0,0,0,0,0,0
0.3735887607165984,-3.503778791,-3.87745749,1.565095015,2.125523125,-3.69061814,0,0,0,0,0,0
0.367635175,-3.485732145,-3.853442081,1.559048485,2.110538628,-3.669587113,0,0,0,0,0,0
0.339765403,-3.484557123,-3.824394144,1.57239586,2.082079773,-3.654475633,0,0,0,0,0,0
0.31365718189176595,-3.496059229,-3.809785462,1.591201024,2.061721322,-3.652922346,0,0,0,0,0,0
0.31800306683667434,-3.536180564,-3.854254606,1.609088748,2.086128837,-3.695217585,0,0,0,0,0,0
0.357771327,-3.556540783,-3.914414815,1.599384728,2.136093071,-3.735477799,0,0,0,0,0,0
0.3703783200720414,-3.578388358,-3.948859898,1.604005019,2.159619109,-3.763624128,0,0,0,0,0,0
0.3765685578649131,-3.609339125,-3.985979869,1.616385284,2.181274213,-3.797659497,0,0,0,0,0,0
0.42583212889631067,-3.569976732,-3.995914185,1.572072302,2.210873157,-3.782945459,0,0,0,0,0,0
0.42785313262911373,-3.549859605,-3.977810899,1.561003236,2.202832016,-3.763835252,0,0,0,0,0,0
0.39473155180512787,-3.54796032,-3.942755805,1.576614384,2.168743679,-3.745358063,0,0,0,0,0,0
0.4338982815453986,-3.528466107,-3.962434924,1.547283913,2.198166603,-3.745450515,0,0,0,0,0,0
0.4738345402073809,-3.527465778,-4.001364077,1.526815619,2.237599308,-3.764414927,0,0,0,0,0,0
0.47202157230023395,-3.550836543,-4.022917503,1.539407485,2.247469537,-3.786877023,0,0,0,0,0,0
0.4574185066708956,-3.591871418,-4.049309258,1.567226456,2.253363882,-3.820590338,0,0,0,0,0,0
0.4324040786434085,-3.632123928,-4.064573207,1.599859925,2.248488643,-3.848348568,0,0,0,0,0,0
0.41260598183462976,-3.595085633,-4.007768791,1.591239826,2.210187386,-3.801427212,0,0,0,0,0,0
0.4348346045214067,-3.55064421,-3.985558354,1.557904803,2.210196479,-3.768101282,0,0,0,0,0,0
0.4320340462448474,-3.535133286,-3.96725194,1.55154962,2.199642993,-3.751192613,0,0,0,0,0,0
0.413217348,-3.533782693,-3.947089344,1.560282672,2.180153346,-3.740436019,0,0,0,0,0,0
0.44343747158677543,-3.544905196,-3.988399628,1.550733862,2.21591855,-3.766652412,0,0,0,0,0,0
0.45481347282688633,-3.557063406,-4.01193554,1.551124967,2.233374506,-3.784499473,0,0,0,0,0,0
0.4410371429605606,-3.580621846,-4.021736953,1.569792351,2.231387048,-3.801179399,0,0,0,0,0,0
0.44367547504014293,-3.609616188,-4.053345169,1.582970356,2.248510322,-3.831480678,0,0,0,0,0,0
0.4224719816249517,-3.591424588,-4.013981582,1.584476303,2.218226782,-3.802703085,0,0,0,0,0,0
0.408489901,-3.556590606,-3.965210995,1.574050352,2.186850448,-3.760900801,0,0,0,0,0,0
0.4234696287409875,-3.557378088,-3.980932194,1.56695423,2.202200911,-3.769155141,0,0,0,0,0,0
0.4339703057847271,-3.553825106,-3.987823562,1.5599274,2.210896934,-3.770824334,0,0,0,0,0,0
0.4524159017500481,-3.542356326,-3.994852393,1.544970212,2.223634147,-3.768604359,0,0,0,0,0,0
0.4632275742841074,-3.549576596,-4.012936742,1.543174511,2.238082158,-3.781256669,0,0,0,0,0,0
0.46385816090529575,-3.571452779,-4.035416513,1.553797309,2.249637337,-3.803434646,0,0,0,0,0,0
0.4798657107337284,-3.601871031,-4.081811193,1.56100266,2.280838452,-3.841841112,0,0,0,0,0,0
0.48401791374327274,-3.609258624,-4.093365628,1.562620355,2.288691771,-3.851312126,0,0,0,0,0,0
0.4692522013351303,-3.569561544,-4.038911053,1.550154671,2.254081627,-3.804236298,0,0,0,0,0,0
0.45797156598852073,-3.533143322,-3.991185169,1.537585878,2.224578368,-3.762164246,0,0,0,0,0,0
0.41356609860785204,-3.518816867,-3.932419192,1.552625384,2.172992645,-3.725618029,0,0,0,0,0,0
0.3913612530901756,-3.524376059,-3.915806165,1.566507403,2.153583709,-3.720091112,0,0,0,0,0,0
0.4362158114451778,-3.535304383,-3.971657281,1.549544286,2.203936546,-3.753480832,0,0,0,0,0,0
0.4436836757918734,-3.543585266,-3.987378471,1.549950795,2.215531074,-3.765481869,0,0,0,0,0,0
0.4329324313008996,-3.56245762,-3.995460823,1.564762594,2.214196627,-3.778959222,0,0,0,0,0,0
0.4642299544511381,-3.58049494,-4.044821707,1.558132493,2.254525831,-3.812658323,0,0,0,0,0,0
0.47090623411474153,-3.570291062,-4.04127212,1.549692414,2.256089177,-3.805781591,0,0,0,0,0,0
0.4578953075506253,-3.540474524,-3.998424759,1.541289608,2.228160034,-3.769449642,0,0,0,0,0,0
0.4779906757151656,-3.524556043,-4.00262109,1.523282684,2.240305883,-3.763588566,0,0,0,0,0,0
0.4873293864796048,-3.524273837,-4.011691125,1.518472225,2.249510256,-3.767982481,0,0,0,0,0,0
0.473933976,-3.516115948,-3.990126816,1.521090986,2.232030396,-3.753121382,0,0,0,0,0,0
0.4684830783495796,-3.508313245,-3.976869865,1.519915083,2.222676472,-3.742591555,0,0,0,0,0,0
0.45965679860646896,-3.518670203,-3.978379901,1.529506702,2.21901835,-3.748525052,0,0,0,0,0,0
0.4295869682313948,-3.581865553,-4.011519156,1.576139293,2.220553062,-3.796692355,0,0,0,0,0,0
0.44827383582062075,-3.592105579,-4.040459118,1.571915872,2.244366477,-3.816282349,0,0,0,0,0,0
0.46605422558248405,-3.538263287,-4.004378998,1.536104531,2.235216612,-3.771321143,0,0,0,0,0,0
0.4733860297225264,-3.534248056,-4.007687003,1.530431013,2.240536517,-3.77096753,0,0,0,0,0,0
0.45913078574458155,-3.532517125,-3.991708973,1.53669317,2.22541988,-3.762113049,0,0,0,0,0,0
0.4177683828601082,-3.516660891,-3.934502549,1.549446254,2.176135466,-3.72558172,0,0,0,0,0,0
0.4307764287541098,-3.546282589,-3.977134169,1.55775308,2.203955299,-3.761708379,0,0,0,0,0,0
0.4492688676935153,-3.560099374,-4.009440285,1.555415253,2.229354576,-3.784769829,0,0,0,0,0,0
0.44514789548422606,-3.578047298,-4.023296399,1.566449701,2.234222147,-3.800671849,0,0,0,0,0,0
0.4500353693726782,-3.603579443,-4.053683271,1.576772037,2.25185932,-3.828631357,0,0,0,0,0,0
0.44575443153085964,-3.568140236,-4.013930448,1.561192902,2.22984244,-3.791035342,0,0,0,0,0,0
0.4251283451401817,-3.516734276,-3.941940793,1.545802965,2.183534569,-3.729337534,0,0,0,0,0,0
0.43772595914193363,-3.504187597,-3.941994509,1.533230819,2.189860234,-3.723091053,0,0,0,0,0,0
0.44738235275585053,-3.533541444,-3.98098084,1.543079546,2.214181596,-3.757261142,0,0,0,0,0,0
0.4485563145238937,-3.542468125,-3.991074384,1.546955905,2.219815349,-3.766771255,0,0,0,0,0,0
0.4448562777542008,-3.541848657,-3.986766051,1.548496189,2.215811164,-3.764307354,0,0,0,0,0,0
0.42875425298007613,-3.583932709,-4.012756848,1.577589228,2.220755551,-3.798344778,0,0,0,0,0,0
0.42214331746678196,-3.604033592,-4.026254975,1.590945137,2.224199146,-3.815144284,0,0,0,0,0,0
0.43938323936773493,-3.557038405,-3.996496617,1.558827583,2.217939928,-3.776767511,0,0,0,0,0,0
0.46390673234628926,-3.530989728,-3.994975172,1.533541498,2.229440952,-3.76298245,0,0,0,0,0,0
0.4905793818222343,-3.526289776,-4.016928635,1.517855197,2.253754008,-3.771609205,0,0,0,0,0,0
0.521889735,-3.507987968,-4.029943582,1.493049117,2.275916658,-3.768965775,0,0,0,0,0,0
0.5193525637435761,-3.498269466,-4.017731492,1.489458451,2.268542028,-3.758000479,0,0,0,0,0,0
0.48050392446040224,-3.526067093,-4.006672077,1.522781584,2.243588001,-3.766369585,0,0,0,0,0,0
0.4569378055644496,-3.574727528,-4.03174554,1.558894861,2.244341673,-3.803236534,0,0,0,0,0,0
0.4548153620035176,-3.61061555,-4.065511524,1.577900094,2.260163443,-3.838063537,0,0,0,0,0,0
0.4810060592978346,-3.585636901,-4.066765538,1.552315421,2.273885798,-3.826201219,0,0,0,0,0,0
0.5069735303901338,-3.533406794,-4.040490053,1.513216632,2.273731792,-3.786948424,0,0,0,0,0,0
0.5071653949644455,-3.552156132,-4.059382557,1.522495368,2.283273976,-3.805769344,0,0,0,0,0,0
0.45995398949882554,-3.555816036,-4.015812435,1.547931023,2.237883212,-3.785814235,0,0,0,0,0,0
0.4179106990843296,-3.515906131,-3.93388601,1.548997716,2.175898355,-3.724896071,0,0,0,0,0,0
0.41864264,-3.517318287,-3.936066287,1.549337824,2.177354463,-3.726692287,0,0,0,0,0,0
0.44541731631465287,-3.551401784,-3.996905425,1.552992234,2.221161371,-3.774153605,0,0,0,0,0,0
0.45406680924586434,-3.59223417,-4.046383152,1.569083681,2.250224981,-3.819308661,0,0,0,0,0,0
0.43490731905632124,-3.607907769,-4.042881634,1.586500225,2.238894477,-3.825394702,0,0,0,0,0,0
0.42339835862011194,-3.546988788,-3.970480113,1.561795215,2.196939236,-3.75873445,0,0,0,0,0,0
0.4452444263363384,-3.510507798,-3.955856326,1.532631686,2.200550376,-3.733182062,0,0,0,0,0,0
0.4512932966225825,-3.524368261,-3.975737484,1.536537482,2.21351539,-3.750052873,0,0,0,0,0,0
0.442945172,-3.543210427,-3.986237803,1.550132627,2.214591487,-3.764724115,0,0,0,0,0,0
0.4538013231956317,-3.543588554,-3.997462082,1.544893615,2.225631703,-3.770525318,0,0,0,0,0,0
0.46925060127677976,-3.542211624,-4.01154512,1.536480512,2.24039786,-3.776878372,0,0,0,0,0,0
0.48054791821055165,-3.571982354,-4.052581937,1.545717218,2.266564928,-3.812282145,0,0,0,0,0,0
0.4640729278870446,-3.609248752,-4.073391083,1.572587912,2.268732005,-3.841319917,0,0,0,0,0,0
0.4137140027444356,-3.588288771,-4.002104439,1.587287384,2.207909221,-3.795196605,0,0,0,0,0,0
0.39199492068355585,-3.559816615,-3.951879135,1.583910847,2.171937028,-3.755847875,0,0,0,0,0,0
0.42284624486138694,-3.557105548,-3.980007446,1.567129651,2.201426846,-3.768556497,0,0,0,0,0,0
0.4735000080716683,-3.544107577,-4.017709976,1.535303784,2.245604992,-3.780908776,0,0,0,0,0,0
0.45872455401081286,-3.541250714,-4.000105043,1.54126308,2.229414799,-3.770677879,0,0,0,0,0,0
0.4357143706719236,-3.545075252,-3.980854849,1.554680441,2.20828461,-3.76296505,0,0,0,0,0,0
0.4432139818928708,-3.573266303,-4.016543038,1.565026161,2.22987851,-3.794904671,0,0,0,0,0,0
0.430411645,-3.634276779,-4.064749366,1.601932567,2.247580506,-3.849513073,0,0,0,0,0,0
0.4175122358032988,-3.62751499,-4.045061757,1.605001377,2.231286996,-3.836288374,0,0,0,0,0,0
0.4541228288662139,-3.579689448,-4.033887069,1.56278331,2.244004949,-3.806788259,0,0,0,0,0,0
0.48550176885575663,-3.540994943,-4.026581467,1.527746587,2.256041618,-3.783788205,0,0,0,0,0,0
0.4622728275800164,-3.523295103,-3.985626753,1.530511138,2.22394979,-3.754460928,0,0,0,0,0,0
0.4717022732656864,-3.525277865,-3.997079227,1.526787796,2.23439075,-3.761178546,0,0,0,0,0,0
0.48467339650898567,-3.546260518,-4.031066867,1.530793561,2.257870132,-3.788663692,0,0,0,0,0,0
0.4731837547198793,-3.566402772,-4.039687755,1.546609508,2.256435755,-3.803045263,0,0,0,0,0,0
0.46238423221627256,-3.598282047,-4.060742053,1.567948907,2.261563142,-3.82951205,0,0,0,0,0,0
0.44232930401886567,-3.615514575,-4.057932131,1.586592636,2.250130717,-3.836723353,0,0,0,0,0,0
0.436264584,-3.576718533,-4.013046135,1.570226975,2.224655359,-3.794882334,0,0,0,0,0,0
0.4486420898594868,-3.537386288,-3.986102764,1.544372099,2.217372427,-3.761744526,0,0,0,0,0,0
0.4530431242220457,-3.533379175,-3.986495587,1.540168026,2.219769356,-3.759937381,0,0,0,0,0,0
0.4514072190538635,-3.540487908,-3.991961917,1.544540344,2.221684568,-3.766224912,0,0,0,0,0,0
0.4468071981073225,-3.521557876,-3.968457843,1.537375339,2.207632521,-3.745007859,0,0,0,0,0,0
0.4253310058379998,-3.517519079,-3.942911431,1.546094036,2.184121219,-3.730215255,0,0,0,0,0,0
0.41386376199175706,-3.559203104,-3.973123682,1.572669671,2.193493722,-3.766163393,0,0,0,0,0,0
0.4093831821860544,-3.631936626,-4.041397681,1.611276722,2.225390431,-3.836667153,0,0,0,0,0,0
0.41997806687612904,-3.628541449,-4.048587782,1.604281691,2.234282925,-3.838564616,0,0,0,0,0,0
0.4486402976400955,-3.573904664,-4.022599407,1.562632183,2.235619852,-3.798252036,0,0,0,0,0,0
0.46685450795040107,-3.549726548,-4.016674242,1.54143602,2.241764375,-3.783200395,0,0,0,0,0,0
0.4897358042606311,-3.559684977,-4.04951495,1.534974587,2.269625377,-3.804599964,0,0,0,0,0,0
0.5125168501267436,-3.565878511,-4.078443146,1.52668083,2.295479998,-3.822160828,0,0,0,0,0,0
0.49296757869180474,-3.59023743,-4.08327721,1.548634925,2.288122394,-3.83675732,0,0,0,0,0,0
0.4207668889443475,-3.59970105,-4.020557213,1.58946708,2.220662051,-3.810129131,0,0,0,0,0,0
0.4260172196281319,-3.614380889,-4.040491548,1.594181834,2.233254384,-3.827436218,0,0,0,0,0,0
0.4520891892557507,-3.611003558,-4.063170308,1.579457185,2.257629749,-3.837086933,0,0,0,0,0,0
0.4197779424761379,-3.565189393,-3.985028377,1.572705725,2.20240316,-3.775108885,0,0,0,0,0,0
0.4465692791097414,-3.532012934,-3.978679822,1.542721827,2.21262455,-3.755346378,0,0,0,0,0,0
0.42960078728476414,-3.525218853,-3.954908488,1.547809033,2.192254637,-3.740063671,0,0,0,0,0,0
0.4238678842565207,-3.533154542,-3.957098628,1.554643329,2.190483256,-3.745126585,0,0,0,0,0,0
0.47715656143357615,-3.529657926,-4.006895764,1.526250682,2.242026163,-3.768276845,0,0,0,0,0,0
0.45451980175884016,-3.561886769,-4.016464956,1.553683484,2.235492379,-3.789175862,0,0,0,0,0,0
0.41901865630883234,-3.616151214,-4.03521507,1.598566279,2.227116863,-3.825683142,0,0,0,0,0,0
0.4208534324060699,-3.629288445,-4.050217464,1.604217506,2.235535448,-3.839752954,0,0,0,0,0,0
0.43138918230759055,-3.596683367,-4.028192369,1.582647092,2.229790775,-3.812437868,0,0,0,0,0,0
0.44474211972175254,-3.565312236,-4.010151625,1.560285058,2.227446872,-3.787731931,0,0,0,0,0,0
0.46994580015156867,-3.575871191,-4.045885488,1.552962695,2.257915644,-3.810878339,0,0,0,0,0,0
0.4745339091661775,-3.575557293,-4.050204114,1.550511692,2.262369012,-3.812880704,0,0,0,0,0,0
0.4678588789348173,-3.55448637,-4.022424548,1.543313746,2.245141714,-3.788455459,0,0,0,0,0,0
0.4758975781183674,-3.564060086,-4.040001071,1.544081254,2.257949325,-3.802030579,0,0,0,0,0,0
0.457961557,-3.597138857,-4.055168741,1.56958865,2.256565149,-3.826153799,0,0,0,0,0,0
0.4572851531237263,-3.628458618,-4.085827571,1.585586733,2.271556362,-3.857143095,0,0,0,0,0,0
0.5255150831949601,-3.589325034,-4.114941271,1.531904975,2.320228177,-3.852133152,0,0,0,0,0,0
0.5683197367911994,-3.557372466,-4.125770723,1.494526365,2.34704523,-3.841571595,0,0,0,0,0,0
0.5534937616095604,-3.574694124,-4.128232167,1.510600181,2.340862964,-3.851463146,0,0,0,0,0,0
0.47082176056340874,-3.56996571,-4.04084052,1.549571975,2.255831141,-3.805403115,0,0,0,0,0,0
0.39782774811970073,-3.539479972,-3.937346444,1.570826112,2.167587096,-3.738413208,0,0,0,0,0,0
0.41236113512613565,-3.521117932,-3.933554776,1.554378399,2.172957955,-3.727336354,0,0,0,0,0,0
0.4425337411477968,-3.546320453,-3.988916664,1.551893356,2.215725203,-3.767618559,0,0,0,0,0,0
0.4552785828795174,-3.615229977,-4.070583248,1.579975697,2.262930915,-3.842906612,0,0,0,0,0,0
0.45731823250788817,-3.630001072,-4.087436662,1.58634142,2.272377447,-3.858718867,0,0,0,0,0,0
0.4495456413675063,-3.603779505,-4.053407248,1.577116932,2.251476445,-3.828593376,0,0,0,0,0,0
0.4484322696266912,-3.575816231,-4.024299953,1.563691981,2.236366111,-3.800058092,0,0,0,0,0,0
0.4786169146030592,-3.548564614,-4.027259568,1.53497385,2.252938241,-3.787912091,0,0,0,0,0,0
0.5028984535429719,-3.552723539,-4.055728936,1.524912543,2.279313695,-3.804226238,0,0,0,0,0,0
0.49242695539036957,-3.555092089,-4.047606304,1.531332567,2.27001663,-3.801349197,0,0,0,0,0,0
0.46057153106758814,-3.574622297,-4.035272274,1.557025383,2.247921903,-3.804947286,0,0,0,0,0,0
0.4346723458411656,-3.623777646,-4.058522858,1.59455265,2.246597602,-3.841150252,0,0,0,0,0,0
0.4128640523831236,-3.616918463,-4.029847027,1.602027205,2.22135554,-3.823382745,0,0,0,0,0,0
0.4458737547801584,-3.579217558,-4.025171353,1.566671902,2.235522554,-3.802194455,0,0,0,0,0,0
0.515714995,-3.57292799,-4.088728264,1.528606498,2.302221629,-3.830828127,0,0,0,0,0,0
0.501391234,-3.56429839,-4.065760392,1.531453578,2.283575813,-3.815029391,0,0,0,0,0,0
0.4890379662107411,-3.541398821,-4.030488516,1.526180428,2.259763241,-3.785943669,0,0,0,0,0,0
0.5026048096171377,-3.563864987,-4.06653554,1.530630089,2.284570175,-3.815200264,0,0,0,0,0,0
0.4443320155369896,-3.583677287,-4.028064877,1.569672636,2.236198446,-3.805871082,0,0,0,0,0,0
0.4180681216767399,-3.612256874,-4.030379494,1.597094376,2.224223808,-3.821318184,0,0,0,0,0,0
0.41295716270556304,-3.64526774,-4.058303861,1.616155289,2.235630512,-3.851785801,0,0,0,0,0,0
0.40331928522448507,-3.608782819,-4.012186581,1.602731767,2.207752933,-3.8104847,0,0,0,0,0,0
0.4043929218742431,-3.582300312,-3.986799676,1.588953695,2.195596299,-3.784549994,0,0,0,0,0,0
0.43945149734109434,-3.578496941,-4.018037328,1.569522722,2.228744413,-3.798267134,0,0,0,0,0,0
0.5023046461268604,-3.564347013,-4.066738998,1.531021184,2.284521822,-3.815543006,0,0,0,0,0,0
0.531454384,-3.573835661,-4.105349573,1.521190638,2.318401979,-3.839592617,0,0,0,0,0,0
0.5242119905588939,-3.583497654,-4.10779046,1.529642832,2.316001225,-3.845644057,0,0,0,0,0,0
0.5029597470767075,-3.596768669,-4.099832943,1.546904461,2.301396345,-3.848300806,0,0,0,0,0,0
0.4481288356432406,-3.649530733,-4.097766775,1.600700949,2.272947805,-3.873648754,0,0,0,0,0,0
0.4372930740801201,-3.649665169,-4.08706971,1.606186047,2.262181392,-3.86836744,0,0,0,0,0,0
0.4618385823787082,-3.58763213,-4.049539939,1.562896774,2.25568926,-3.818586034,0,0,0,0,0,0
0.4339791022316879,-3.559556616,-3.993609292,1.562788757,2.213794197,-3.776582954,0,0,0,0,0,0
0.4207486257617897,-3.573699089,-3.994521812,1.576475232,2.207635219,-3.784110451,0,0,0,0,0,0
0.44089548077029744,-3.543169762,-3.984135971,1.55113714,2.212515726,-3.763652867,0,0,0,0,0,0
0.46080671577215293,-3.529020509,-3.989912507,1.534106897,2.225359612,-3.759466508,0,0,0,0,0,0
0.4727267186009367,-3.58964652,-4.062462472,1.558459901,2.267594595,-3.826054496,0,0,0,0,0,0
0.44351652881274095,-3.660143259,-4.103696229,1.608313365,2.273606379,-3.881919744,0,0,0,0,0,0
0.4299867805975864,-3.664826618,-4.094842009,1.617419919,2.262414395,-3.879834314,0,0,0,0,0,0
0.4478566077609739,-3.600350319,-4.048273602,1.576246855,2.248065105,-3.824311961,0,0,0,0,0,0
0.43428958314215427,-3.563834233,-3.998233278,1.564772325,2.216261431,-3.781033755,0,0,0,0,0,0
0.4317834861382442,-3.575989513,-4.007883216,1.572103013,2.219833351,-3.791936364,0,0,0,0,0,0
0.4267386810916726,-3.58281713,-4.009651473,1.578039225,2.218195077,-3.796234302,0,0,0,0,0,0
0.42070223529622663,-3.578464066,-3.999258983,1.578880915,2.209980609,-3.788861524,0,0,0,0,0,0
0.40701725011309403,-3.620236194,-4.027309709,1.606609472,2.21716348,-3.823772951,0,0,0,0,0,0
0.38003752648212996,-3.683157051,-4.063246942,1.651559762,2.221642234,-3.873201996,0,0,0,0,0,0
