Lead I,Lead II,Lead III
1.192378538349914,-2.317615038,-3.510079122
1.1832511904012644,-2.342215896,-3.525566962
1.1710782108018185,-2.312774841,-3.483923915
1.1719021245314702,-2.26649379,-3.438465221
1.1692735695687642,-2.275036702,-3.444398337
1.1742531296316205,-2.280486421,-3.45481209
1.166970408647992,-2.261332477,-3.428358949
1.1472133527247075,-2.273840122,-3.421130896
1.1406806361439052,-2.294648257,-3.43542243
1.1359712198251206,-2.299439776,-3.435513509
1.171955634692312,-2.260318949,-3.432379406
1.1752260077491061,-2.214385272,-3.389688414
1.1619427020814677,-2.201854777,-3.363841625
1.1614594627856507,-2.200144461,-3.361691897
1.1392086789970393,-2.200239518,-3.339569674
1.1464978501285288,-2.217613333,-3.364207717
1.1010191708514272,-2.240410626,-3.341500541
1.043906632708275,-2.247797988,-3.291776905
1.0907307026217927,-2.233160879,-3.323977544
1.1550861665218477,-2.185730148,-3.340931273
1.2071742443158993,-2.165769284,-3.373039722
1.1902262194500628,-2.162815594,-3.353087213
1.1163960020579378,-2.155136223,-3.271586503
1.1201501983733022,-2.154466533,-3.274682477
1.1267538496887488,-2.154348767,-3.28115083
1.0744631214357638,-2.177760751,-3.25225555
1.065714225731701,-2.20525321,-3.27100669
1.1082357038540476,-2.148640356,-3.256953239
1.1146958113548258,-2.111741873,-3.226562425
1.070339320082229,-2.10759722,-3.178057599
1.0828592952846567,-2.096563308,-3.179496156
1.1117832386044693,-2.10346067,-3.215327223
1.1011728479819554,-2.087314056,-3.188610202
1.088078673589218,-2.089740149,-3.177933097
1.0843974555550238,-2.162733097,-3.247189174
1.0945509069411161,-2.177820064,-3.27244141
1.1323779425514453,-2.131771167,-3.264206443
1.1450605552849569,-2.12269325,-3.267810867
1.1225572026554278,-2.10975781,-3.232411881
1.1354680909622905,-2.125580344,-3.261107603
1.142102102700064,-2.161682908,-3.303833101
1.1557378444265234,-2.191793356,-3.347610835
1.0883427569480337,-2.254679728,-3.343098587
1.0416175128389231,-2.282169414,-3.323857947
1.089926758186349,-2.25943468,-3.349465976
1.0990662724966027,-2.236234761,-3.335359458
1.105209888859971,-2.228576333,-3.333846703
1.1061650523247215,-2.265859811,-3.372099011
1.108651782845884,-2.307543282,-3.41626859
1.1433254505656447,-2.345796497,-3.489234913
1.1358950144622402,-2.38951217,-3.525531824
1.1121678591942268,-2.426597877,-3.538858529
1.1190921963690004,-2.392365876,-3.511524604
1.151453092410055,-2.34549733,-3.497042223
1.1896968156615588,-2.35808729,-3.547853508
1.194491003,-2.387446638,-3.58199376
1.1952592447341395,-2.382292217,-3.577637177
1.1896746558588174,-2.400395721,-3.590164102
1.1824472744209034,-2.463253322,-3.645783702
1.1832952730258444,-2.510719952,-3.694091137
1.2037123082907994,-2.492277923,-3.696082019
1.2145520455641738,-2.460057664,-3.674703444
1.2169510606761176,-2.439027779,-3.656041027
1.253144591,-2.430401703,-3.683614951
1.2464189709750189,-2.420944245,-3.667437347
1.217328892449719,-2.465344435,-3.682744787
1.2402664843870164,-2.539269526,-3.779588174
1.263115042174005,-2.58069882,-3.843845412
1.2675536170454265,-2.575947058,-3.843564414
1.2733536922785402,-2.52144505,-3.79491218
1.2906443027298595,-2.479506474,-3.770263412
1.2978590426978258,-2.4725831,-3.770514417
1.3040110730291063,-2.464447217,-3.768523621
1.2940930148741883,-2.469434977,-3.763608261
1.2637248675275867,-2.482294984,-3.746082443
1.2612786414582207,-2.507630035,-3.768974648
1.2554265243722722,-2.553695864,-3.809235788
1.2529277626074729,-2.508226188,-3.761240759
1.262353424569323,-2.437491944,-3.699889001
1.2867293245948985,-2.434443715,-3.721237703
1.3171595967578706,-2.45767071,-3.77491676
1.3021948656232216,-2.496888681,-3.799150588
1.2869516362542819,-2.504354273,-3.791352525
1.3061945151782197,-2.508568636,-3.81484968
1.2800845989785412,-2.579998237,-3.86017141
1.243499649957708,-2.571249729,-3.814820714
1.2427890951167244,-2.506955069,-3.749819697
1.293267522347309,-2.489725212,-3.783056404
1.3430520834487816,-2.467448161,-3.810545485
1.3408168441197463,-2.468070675,-3.808933541
1.336448522329801,-2.456298424,-3.792816944
1.3203153461399324,-2.45699178,-3.777379788
1.258161595474103,-2.52341646,-3.781661451
1.250906802168505,-2.529727126,-3.780739523
1.2751722178204719,-2.49618643,-3.771445295
1.287011443460365,-2.445051298,-3.732077097
1.311826445120182,-2.456364619,-3.768212698
1.3258975745146142,-2.528495639,-3.854489513
1.335638519580328,-2.507888813,-3.843590259
1.3036458781579805,-2.478571538,-3.782274797
1.2608827264113078,-2.512622232,-3.773589586
1.263373999,-2.552906264,-3.8163669
1.2826696353640772,-2.533053213,-3.81580817
1.3232878272470412,-2.450217724,-3.773556286
1.3191993151782813,-2.415569721,-3.734822176
1.2771069588919555,-2.44038951,-3.717562407
1.294221066091197,-2.458609465,-3.752893823
1.342065843033785,-2.468386743,-3.810530207
1.3492266871778764,-2.503186832,-3.852478697
1.2914291738797412,-2.54638932,-3.837884156
1.2653028495571619,-2.508215468,-3.773637541
1.2726265611669318,-2.455704912,-3.728475875
1.2873712350587334,-2.443875689,-3.731340821
1.3329655360754573,-2.446836313,-3.779851467
1.306950006066811,-2.458735028,-3.765738575
1.2314553079074648,-2.478400918,-3.709912562
1.2229367491550833,-2.490758331,-3.71376717
1.2508331148348635,-2.500188734,-3.751107505
1.2867131841755628,-2.507918767,-3.794692129
1.3008165488266008,-2.512938582,-3.813804706
1.281292365775686,-2.497718065,-3.779074429
1.2836959384716702,-2.503759906,-3.787549593
1.2989835936761598,-2.494042813,-3.793071572
1.2886821995026934,-2.471320071,-3.760082268
1.2884153196710515,-2.497929231,-3.786484511
1.2952996770512255,-2.500219316,-3.795600661
1.2553628726592454,-2.524932264,-3.780341038
1.258890590543989,-2.5326117,-3.791586559
1.297699183,-2.486966154,-3.784740652
1.2901075652917118,-2.454190979,-3.744379483
1.3139021245759195,-2.455858896,-3.769861871
1.3123117520386134,-2.471885686,-3.784252597
1.2617784034303583,-2.496944801,-3.758794241
1.2676050839861919,-2.511343168,-3.77902963
1.2810604100097596,-2.519021713,-3.800144377
1.290892107751392,-2.494222248,-3.785212403
1.278610939138042,-2.509861674,-3.788564032
1.2771016223839522,-2.525499581,-3.802679922
1.3016147594368863,-2.486183713,-3.787875503
1.3154624745332848,-2.493537395,-3.809071151
1.3172933950774606,-2.503776051,-3.821127806
1.2815784336644627,-2.506383599,-3.788007638
1.2462735472618909,-2.561516149,-3.807857426
1.2446302266219156,-2.563341912,-3.808034867
1.2981887667987524,-2.516814443,-3.81504561
1.3106788535593281,-2.51687463,-3.827613798
1.2912408049600024,-2.498173099,-3.789517055
1.3042933378631703,-2.462548679,-3.766936076
1.2872322243330938,-2.485977788,-3.773278238
1.276908892,-2.511608864,-3.788593653
1.265644931411166,-2.549778918,-3.815488482
1.2470936462771989,-2.581863921,-3.829027143
1.222357530475907,-2.545520986,-3.767974948
1.2626373519647953,-2.504478322,-3.767204183
1.3325767255572096,-2.514445087,-3.847113533
1.319433380617274,-2.518650508,-3.838126853
1.2710544480037782,-2.506984725,-3.778092286
1.229552093808075,-2.514035424,-3.743674342
1.2402763683981755,-2.522370164,-3.762711704
1.2711955308864438,-2.531751145,-3.803025736
1.2409585764609732,-2.533663903,-3.774706765
1.2564809334221654,-2.50860047,-3.765148623
1.293036500763386,-2.49447911,-3.787583682
1.259577865,-2.506158427,-3.765815541
1.2586082970586638,-2.497639814,-3.756303775
1.3196574255203182,-2.468267004,-3.787970755
1.3258791293477796,-2.474030555,-3.799990229
1.2583638971771034,-2.560294498,-3.81875415
1.2760937663333158,-2.599933401,-3.876113077
1.3000491668399468,-2.533181535,-3.833321498
1.2802297463587404,-2.49550061,-3.77581784
1.2928676326452315,-2.510820759,-3.803752986
1.2845876516238859,-2.503871635,-3.788533345
1.294754125068534,-2.478534142,-3.773382985
1.3372335226599465,-2.49303094,-3.830359782
1.343707229985744,-2.557178578,-3.900948945
1.2935494778497678,-2.617933821,-3.911574129
1.2291446691872507,-2.580819065,-3.810111727
1.2280274408978311,-2.512293744,-3.740420641
1.2655296287498072,-2.490072133,-3.755674643
1.3158045328859342,-2.489856415,-3.805740474
1.3445168247730876,-2.498611734,-3.843189962
1.3049714688975853,-2.50928374,-3.81432722
1.247142126,-2.520948455,-3.768174113
1.2441348131343095,-2.550048632,-3.79426781
1.281517718867735,-2.544905965,-3.826508235
1.2949132572721733,-2.507316411,-3.802291732
1.2538429698819877,-2.501861529,-3.755763757
1.2540384127260569,-2.526008162,-3.780142248
1.2739539996298994,-2.510330049,-3.784356163
1.2767319832878787,-2.508696692,-3.785504192
1.3023350244101723,-2.532131961,-3.83454229
1.2786038147776075,-2.544141979,-3.822790223
1.243543827218526,-2.538893317,-3.782499166
1.2472182671831304,-2.51102577,-3.758332278
1.2442351845729425,-2.525780663,-3.770085878
1.2729664676047032,-2.54367924,-3.81672591
1.3078725199300492,-2.520416496,-3.828353356
1.3161036613333519,-2.532273264,-3.848442211
1.2749884949432655,-2.553659048,-3.828747915
1.220301172427306,-2.569881732,-3.790254846
1.211331496,-2.5911836,-3.802562137
1.2290729477222364,-2.549283495,-3.778420929
1.2442854212709802,-2.496901984,-3.741266606
1.3087463016424425,-2.515897337,-3.824722156
1.323358360850136,-2.523083072,-3.84652041
1.239336065523629,-2.504077943,-3.743494092
1.2226657326856862,-2.52005959,-3.742795291
1.2380140483757371,-2.530052438,-3.768144878
1.2203382264804754,-2.568842571,-3.78927673
1.2202668114364774,-2.598908775,-3.819248388
1.2702241551913394,-2.553167861,-3.823458001
1.2713203343942294,-2.513882091,-3.785285602
1.253275334154805,-2.484171759,-3.737529006
1.2814689525614797,-2.506994849,-3.788557503
1.2874404108150124,-2.558895727,-3.846422388
1.284707199828086,-2.562884386,-3.847691197
1.283589889295692,-2.58330095,-3.867002806
1.2464085572669004,-2.572919415,-3.819383905
1.2448262592193995,-2.507229001,-3.752094296
1.2546303130455945,-2.49570834,-3.750417138
1.2576680118803347,-2.524991433,-3.782713003
1.2677436292021338,-2.54684704,-3.814618486
1.2303394882323464,-2.550695438,-3.781088677
1.2058467395796517,-2.541205414,-3.74713018
1.1940728766240436,-2.569358188,-3.763504649
1.1735651460619136,-2.559234643,-3.732877954
1.202081446726382,-2.552151868,-3.7543277
1.203067346557842,-2.55671657,-3.759873894
1.180379976,-2.562870687,-3.743345631
1.208709318435426,-2.613313954,-3.822106368
1.2029788102985515,-2.596285089,-3.799337059
1.1684210194209628,-2.578109917,-3.746623589
1.1868867259939235,-2.621611832,-3.808597794
1.1997648863908277,-2.657852284,-3.857702877
1.1701721327150625,-2.628997689,-3.799242207
1.1742497650490775,-2.587630845,-3.761930265
1.1917800225330215,-2.571516944,-3.763389119
1.1839555519042744,-2.583620755,-3.767676949
1.1805718513602816,-2.587224799,-3.767839276
1.148365258851998,-2.572926943,-3.721352876
1.1328857976766291,-2.583672674,-3.71663273
1.097246807464368,-2.629233789,-3.726558676
1.0591498388515557,-2.632966478,-3.692190986
1.0643385573717814,-2.581982391,-3.646369123
1.0790521862615425,-2.57447505,-3.653607033
1.1060420217689493,-2.602636933,-3.708770458
1.119976055959204,-2.593105274,-3.713173404
1.1334144745020176,-2.584713512,-3.718206929
1.1585204992472204,-2.608592942,-3.767193118
1.185489225740057,-2.608544224,-3.794086149
1.183292783671925,-2.612298569,-3.795637839
1.1522199255837582,-2.590144708,-3.742423159
1.1669987161015154,-2.537268971,-3.704332706
1.208301026110403,-2.517830134,-3.726207851
1.1928250554691417,-2.511037207,-3.703931615
1.1502825403741113,-2.534269789,-3.684641284
1.1700015137671405,-2.55413918,-3.724213582
1.1834641305232774,-2.588331021,-3.77188884
1.1518834812732874,-2.614068671,-3.766057455
1.167631688953096,-2.578652628,-3.746345299
1.2099705661908522,-2.53828077,-3.748316693
1.2144345933613854,-2.519891609,-3.734430609
1.241074310516347,-2.508428062,-3.74960685
1.2712843830964349,-2.495993117,-3.767366661
1.2749514789875123,-2.493251956,-3.768283846
1.2686948125795223,-2.514775564,-3.783523262
1.2068418264048588,-2.563274312,-3.770192916
1.1715728245671861,-2.599461724,-3.771137891
1.2323243166612758,-2.583293741,-3.815730872
1.2901001146594473,-2.528929255,-3.819121488
1.2828449768008268,-2.499990775,-3.782902487
1.251170170200496,-2.509826168,-3.761061684
1.258016192198724,-2.546494487,-3.804562264
1.2845413146977547,-2.545211094,-3.829813693
1.2705518090585421,-2.554561273,-3.82517807
1.2410234057343603,-2.592433281,-3.833542271
1.2666807491473606,-2.567171983,-3.833977412
1.308837787711122,-2.548388384,-3.857304516
1.295692637938728,-2.548201727,-3.843973029
1.2705140260201684,-2.520706054,-3.791318032
1.273931483262704,-2.49887975,-3.772895419
1.2653072096087803,-2.499669625,-3.76507892
1.2417682907322793,-2.519767856,-3.761612618
1.2380077372684741,-2.563237539,-3.801323495
1.264227928538293,-2.560917809,-3.825262654
1.2662766293524694,-2.534406963,-3.800763449
1.2983967550687354,-2.487735355,-3.78618558
1.3460616177558224,-2.453826912,-3.799984851
1.3620648263801707,-2.485191435,-3.847327137
1.3526187221153496,-2.53962503,-3.892333425
1.316172505175973,-2.542156124,-3.858447336
1.2810332392793635,-2.588014421,-3.869146849
1.2547206538731683,-2.599570703,-3.854378486
1.248156129827196,-2.537148576,-3.785405486
1.2726546772022826,-2.526419878,-3.799175882
1.3111432468667266,-2.542848371,-3.854059237
1.2979196990274944,-2.55006835,-3.848045597
1.259646548,-2.571629928,-3.831340163
1.2072999841249756,-2.620853338,-3.828243257
1.191934190397936,-2.658660208,-3.850680332
1.1822007412888966,-2.659062131,-3.841329621
1.1878179721620539,-2.60502022,-3.792906105
1.230652052027453,-2.499930016,-3.73066344
1.254440902894889,-2.409469458,-3.664001757
1.2622186402818099,-2.361180049,-3.62346213
1.2458973815555883,-2.31485984,-3.560843587
1.1826800876456338,-2.294472387,-3.477260182
1.0672519593689116,-2.313775407,-3.38108211
0.8530961365806503,-2.411257855,-3.264350506
0.6522946139719963,-2.490621899,-3.142972614
0.4689575513603695,-2.491192992,-2.960247104
0.2802156757334841,-2.526977978,-2.807236186
0.1448726825677682,-2.54886553,-2.693801215
0.13018942447898516,-2.454474621,-2.584740184
0.20844772529110253,-2.341949407,-2.550473985
0.3414154695933863,-2.265616481,-2.607135193
0.501388454,-2.250607099,-2.752122633
0.7065189722397052,-2.204379319,-2.91099791
0.9779984936900874,-2.041334209,-3.019407782
1.1914550647188213,-1.936499906,-3.128017493
1.3332195993411182,-1.96640345,-3.299684882
1.4152853822191689,-2.069506676,-3.484916161
1.4808041042112403,-2.209715249,-3.69062253
1.5656963521322445,-2.335623433,-3.901414558
1.6166209787575343,-2.430501322,-4.04721294
1.650234136,-2.50377927,-4.154095178
1.6950425692254862,-2.527553176,-4.22268011
1.689476499,-2.529808685,-4.219340335
1.6752690331848745,-2.574427106,-4.249750585
1.6944023906962418,-2.614553924,-4.309028739
1.6403120001373102,-2.618142028,-4.258522246
1.5479917662845437,-2.628151324,-4.176221085
1.5007187684029675,-2.65153088,-4.152330064
1.4564571877396728,-2.657135508,-4.113692298
1.4347044286048098,-2.596084918,-4.030871356
1.425311998783133,-2.517996809,-3.94337153
1.3922581439057178,-2.502774774,-3.895140862
1.362498929981922,-2.505300684,-3.867898494
1.3525598676209232,-2.472829041,-3.825458346
1.3401588101200268,-2.463220435,-3.803437925
1.2917578614156489,-2.466279167,-3.758122898
1.2738788353687645,-2.495979633,-3.769930174
1.299008878336857,-2.516102152,-3.815180683
1.3173319911394406,-2.496676489,-3.814106601
1.2956963061107325,-2.467512471,-3.76327098
1.284811837628213,-2.465149952,-3.750017034
1.299920420892571,-2.454271988,-3.754292093
1.2753093825093735,-2.428184971,-3.703552933
1.2483956319666814,-2.474649296,-3.723109954
1.269299787630262,-2.547641232,-3.817027369
1.2787125000761435,-2.557321992,-3.836097081
1.282654331895346,-2.516534783,-3.799259782
1.2726019790128733,-2.484241963,-3.756919182
1.2666206035118603,-2.44701393,-3.713708423
1.2836203022496884,-2.442903631,-3.726619785
1.268712815,-2.486530634,-3.755350051
1.2855674837732658,-2.485010623,-3.770681069
1.2835161209608723,-2.470687902,-3.754269331
1.2217871320701048,-2.486148628,-3.70802931
1.2063475610728267,-2.507272024,-3.713739556
1.2386943868326676,-2.515479207,-3.754243849
1.2348311990915353,-2.479959394,-3.714891312
1.2182177275074748,-2.468240498,-3.686550913
1.223631842681782,-2.460729009,-3.684414553
1.2592357352083032,-2.44533304,-3.704638877
1.259859427724879,-2.471096481,-3.731045532
1.2061522894599774,-2.525488915,-3.731707654
1.2103274267156796,-2.542294715,-3.752717508
1.235202762065937,-2.462033255,-3.697369402
1.2176768303241052,-2.401176843,-3.618947783
1.193001995043948,-2.444487516,-3.637558543
1.2091266503438873,-2.438180014,-3.647367116
1.2276087976001406,-2.43287607,-3.660530497
1.2221912090968812,-2.470040589,-3.692325253
1.236226328664027,-2.49415835,-3.73046296
1.254557570042611,-2.498779888,-3.753380653
1.2488146301513967,-2.46544085,-3.714359841
1.244748342303347,-2.442150655,-3.687008396
1.2541098019145782,-2.449648509,-3.703821075
1.2702251101602573,-2.434103723,-3.704412006
1.2339266171776944,-2.414160942,-3.648173235
1.1975087362724872,-2.421606579,-3.619173615
1.189068531353085,-2.453349152,-3.642488134
1.2054411164353327,-2.478876147,-3.684409044
1.2129939446282276,-2.470143174,-3.683245566
1.1769692007325099,-2.45542724,-3.632513013
1.1797102513573923,-2.441135753,-3.620949876
1.2211653158725264,-2.423515478,-3.644731312
1.2276440342259596,-2.393767583,-3.621487932
1.2027193980360094,-2.393199935,-3.596009544
1.169489296780654,-2.418015642,-3.587571975
1.160613815329405,-2.45156931,-3.612251922
1.199458088,-2.46624802,-3.665782025
1.2343106840581213,-2.429911012,-3.66428719
1.1944662195032074,-2.395657983,-3.590231948
1.180848645641103,-2.411982493,-3.592957712
1.192672819249259,-2.411576783,-3.604329607
1.1935859736850838,-2.421836996,-3.615510274
1.1808190738659108,-2.434252616,-3.615161167
1.147100300979724,-2.429111281,-3.576275644
1.1686288004193233,-2.417089262,-3.585789966
1.181606284014037,-2.382090861,-3.563776004
1.1566936856692924,-2.386737482,-3.543514653
1.153364233106734,-2.377118164,-3.530534581
1.162700200922997,-2.360453603,-3.523186047
1.1646982782801372,-2.360412929,-3.5251745
1.1627639795490692,-2.366320092,-3.529152175
1.1596370875532347,-2.388368124,-3.54808106
1.1431569600874316,-2.424517611,-3.567747374
1.1474218780049779,-2.396303826,-3.543780131
1.202226509986652,-2.341301022,-3.543607804
1.2186579911586537,-2.305191965,-3.523980944
1.1855496008461386,-2.317421454,-3.503064648
1.17911354,-2.326919597,-3.506106967
1.1405632394462681,-2.320214532,-3.46087727
1.1002072885894776,-2.334084327,-3.434371848
1.0992830722847768,-2.348368748,-3.447713648
1.1068074038460185,-2.331094202,-3.437979751
1.1262956782262876,-2.288053473,-3.414414378
1.1350169422544019,-2.272868835,-3.407968443
1.1255666793847985,-2.264082158,-3.389723954
1.1025884250009799,-2.261682671,-3.364313446
1.116715188731064,-2.276021824,-3.392789562
1.1322039339846357,-2.267196314,-3.399469662
1.0977057660322869,-2.289732655,-3.387496946
1.0650403073804124,-2.311915282,-3.377066512
1.080850819171887,-2.275694558,-3.356645814
1.0834735574899508,-2.249974762,-3.333530312
1.1217526547375964,-2.241316859,-3.363161827
1.176474902356462,-2.214751967,-3.391293479
1.153342013,-2.203778714,-3.357160499
1.1064584092941787,-2.191269871,-3.297788312
1.073785415,-2.165344991,-3.239220158
1.0594009075018185,-2.180060185,-3.239558945
1.0581546447674648,-2.175108789,-3.233365778
1.0530806816902594,-2.161792431,-3.214952893
1.0698658773822085,-2.185561667,-3.255501229
1.079294593035647,-2.176613208,-3.255976947
1.0854373133033277,-2.158623968,-3.244116872
1.0554833616189851,-2.179323649,-3.234865937
1.0303153161427492,-2.19453305,-3.224899065
1.0315740747157949,-2.215435717,-3.247053765
1.0280090236434094,-2.211806402,-3.23987217
1.051612934947894,-2.164962357,-3.216659986
1.0777457257579284,-2.123354353,-3.201185368
1.074107735620856,-2.095564529,-3.169735067
1.078376889112754,-2.104231383,-3.182682156
1.1104683749697661,-2.13197078,-3.242534668
1.0713101792519446,-2.145091888,-3.216490413
0.9981195527413952,-2.179084002,-3.177289448
1.0259010876618806,-2.201363211,-3.227325083
1.0833414294281003,-2.168546198,-3.251964942
1.0861779436188916,-2.160818717,-3.24708651
1.0631284982139702,-2.162383988,-3.225562056
1.070611680160791,-2.158088418,-3.22876715
1.0884870543457266,-2.168104893,-3.256659744
1.1162922324680864,-2.197008867,-3.313365469
1.100991588929801,-2.251240476,-3.352327522
1.0345350828026445,-2.299694624,-3.334263504
0.9937301092902038,-2.294020445,-3.287795694
0.9960055274612035,-2.279524391,-3.275624262
1.038677615923445,-2.30418604,-3.34291174
1.0652020417522852,-2.320864157,-3.386103023
1.0612838671412186,-2.305606977,-3.366962053
1.0903035193840172,-2.308964349,-3.399339395
1.1036853028088314,-2.36039291,-3.464130271
1.0788020652844335,-2.433730186,-3.512598252
1.1008580055598556,-2.436480326,-3.537427828
1.1533887418131468,-2.397671119,-3.551129826
1.164439806062317,-2.387818963,-3.552340414
1.1502039572913518,-2.408426981,-3.558750207
1.159923702304126,-2.437666525,-3.59768783
1.204787296,-2.440910119,-3.645766376
1.2415987928114254,-2.429717381,-3.671380977
1.1601387418607534,-2.458937033,-3.619119788
1.1089934769079723,-2.512336881,-3.621385453
1.1536380551376593,-2.485325947,-3.639006993
1.1709971108696726,-2.45877694,-3.629825334
1.174135626,-2.471015221,-3.645234271
1.1772543334454943,-2.463016928,-3.640328663
1.1861502495593308,-2.468941923,-3.655141112
1.2084851303001038,-2.494135491,-3.702688427
1.203918548989209,-2.530407099,-3.734380642
1.178764378142648,-2.565837929,-3.744652201
1.209251172614184,-2.559919178,-3.769242045
1.2666075864126267,-2.53370579,-3.800395152
1.3207046764606303,-2.490829611,-3.811587444
1.2628731636791857,-2.47778416,-3.740712696
1.2014711297899536,-2.501762038,-3.703326988
1.2333786451426594,-2.507301814,-3.740750468
1.2340271495558905,-2.532765859,-3.766872414
1.1986900083497016,-2.565934993,-3.764721714
1.204995011765902,-2.55573902,-3.760800727
1.2032288912461415,-2.52395261,-3.727259044
1.2170090961448412,-2.493417773,-3.710493701
1.2432595255477397,-2.484861386,-3.728181785
1.2764932728665033,-2.483962301,-3.76052032
1.310861626633058,-2.491771007,-3.802751556
1.3023838628410074,-2.502247509,-3.804740788
1.2490667420262116,-2.51684108,-3.765974136
1.224235554915098,-2.543561191,-3.767868495
1.2229108410476277,-2.536591712,-3.759577531
1.2387105144555146,-2.51325897,-3.752065258
1.2705984409500355,-2.495869914,-3.766521407
1.2729372068301978,-2.479445628,-3.752414907
1.2670831042576949,-2.470968558,-3.738133967
1.2536377872965716,-2.475157425,-3.72885606
1.2394529111279173,-2.515896772,-3.755415645
1.2304436450136933,-2.552987984,-3.783518365
1.2292656167561355,-2.539811561,-3.769125543
1.2529497069339657,-2.50121687,-3.754257275
1.2853381967658437,-2.46826387,-3.753724247
1.2484295387960946,-2.475382083,-3.723891867
1.2196818312166744,-2.495708226,-3.715480714
1.275476373514261,-2.506098206,-3.781659256
1.2790831309567456,-2.535717459,-3.814894048
1.225757501997655,-2.567356602,-3.793237072
1.230971075182396,-2.546991893,-3.778064267
1.2718315021826982,-2.481385696,-3.753293566
1.2618131373008405,-2.463184081,-3.725098512
1.2082060945907922,-2.452587381,-3.660877331
1.208492339730884,-2.432797783,-3.641368831
1.2369452811341841,-2.487017237,-3.724053779
1.2338780698005591,-2.532707793,-3.766627617
1.2368763416188984,-2.540392898,-3.777332443
1.2247676494272242,-2.574238246,-3.79908876
1.2359635044263124,-2.556260828,-3.792260919
1.272548912749836,-2.512061508,-3.784701518
1.284892146523302,-2.508747847,-3.79375692
1.3110012638363218,-2.480926911,-3.792004388
1.308593901939259,-2.447790529,-3.756451058
1.2906255668092521,-2.47095032,-3.761658674
1.2814321901292878,-2.524958284,-3.80647823
1.2180653810226936,-2.572664024,-3.790792312
1.171888929505806,-2.549148815,-3.721118571
1.2235404729103088,-2.497618314,-3.721247234
1.250266872090206,-2.480974803,-3.731317447
1.2242605850926285,-2.467527236,-3.691862573
1.2455697440842908,-2.467565815,-3.713238588
1.2660381774129517,-2.490844828,-3.756999601
1.242195927772447,-2.528700651,-3.771004002
1.237667290266854,-2.57206575,-3.809820834
1.2708730619779516,-2.559303104,-3.830248398
1.2936359136518618,-2.503869601,-3.797589883
1.267481809728164,-2.484823018,-3.752388882
1.2388053202479699,-2.478278417,-3.717165248
1.2687129641297357,-2.467947093,-3.736753693
1.2417794746909665,-2.470431441,-3.712280959
1.179315786220861,-2.502972071,-3.682375739
1.1900323509293498,-2.549109874,-3.739211303
1.201273293854276,-2.558098075,-3.759402631
1.1940719581720192,-2.541137264,-3.735288532
1.2258635855449187,-2.511470596,-3.737427901
1.242890281,-2.49159505,-3.734541965
1.2077953589893624,-2.501969807,-3.70981488
1.2273803915375436,-2.492518918,-3.71995513
1.248763151,-2.498761673,-3.747593341
1.1905722455857142,-2.562084991,-3.752747213
1.1562913929380663,-2.586964844,-3.74334525
1.2001859302085867,-2.548969148,-3.74923493
1.2344348683014847,-2.502360634,-3.736874582
1.2533074866356138,-2.492473599,-3.745867818
1.2732571500895997,-2.496678105,-3.770009917
1.2686233406781866,-2.495048914,-3.76372057
1.2782225920469978,-2.500177212,-3.778453266
1.2619580925280924,-2.55829852,-3.82031613
1.1973647706715258,-2.63049405,-3.827931862
1.1636308018600454,-2.597766469,-3.761482559
1.181613366618194,-2.536571656,-3.718265347
1.2239073830568479,-2.505629758,-3.729637297
1.2561468612078435,-2.515042929,-3.771298187
1.2547614081180631,-2.524612177,-3.779447257
1.260596728303344,-2.513885321,-3.774579141
1.2557878689298876,-2.529818596,-3.785690198
1.2392529320889902,-2.554654235,-3.793971318
1.213237588792278,-2.567457599,-3.780755058
1.1825268037465657,-2.543459765,-3.726023749
1.187192414112452,-2.505593702,-3.69285102
1.1879945593615884,-2.50455229,-3.692647027
1.200404945563912,-2.509161525,-3.709647933
1.2130090812185765,-2.509831491,-3.722907525
1.228092852599688,-2.521319779,-3.749474699
1.2415561004709037,-2.557633754,-3.79927595
1.231200649493686,-2.588253034,-3.819544891
1.2149702662401165,-2.565768745,-3.780824012
1.2244931959012935,-2.543690477,-3.768273953
1.246630519111394,-2.532970314,-3.779675364
1.2874802022492366,-2.516374779,-3.803925791
1.324002226751692,-2.519900694,-3.843951473
1.2932676064720856,-2.528917982,-3.822255802
1.214560194144133,-2.554533145,-3.769200119
1.180087237747373,-2.594298755,-3.774445837
1.212835348007246,-2.575745931,-3.788630918
1.237772712,-2.54343327,-3.781288887
1.2441824961003665,-2.535452323,-3.779695002
1.2344180583492137,-2.532111514,-3.766602808
1.2243265873525349,-2.516108379,-3.740513108
1.2350538042583554,-2.515217546,-3.750366063
1.2260688042261223,-2.535477931,-3.761638446
1.2080090522459204,-2.576355583,-3.78441186
1.2112890769105735,-2.59061493,-3.801993186
1.2158039344712785,-2.569135712,-3.785068347
1.2229703458650074,-2.542726824,-3.765787477
1.2625831806661583,-2.533828593,-3.796471963
1.2722393402953485,-2.560266863,-3.832580645
1.2643652304508313,-2.544059316,-3.808519383
1.2638293245706167,-2.529857788,-3.793751744
1.2411902831106305,-2.554365543,-3.795623352
1.219380011862141,-2.576590747,-3.796044779
1.2337268296484947,-2.560122463,-3.793918805
1.285338343464274,-2.535445182,-3.82084704
1.312431473,-2.525780547,-3.838279215
1.2716254046815796,-2.529815843,-3.801526526
1.2143846010980635,-2.540358996,-3.754782698
1.2100586907381665,-2.552340174,-3.762473882
1.2287226466693755,-2.583370715,-3.812207101
